Group,Outcome,80-70,90-70,90-80,
OtherLeukemia_80,condHLY,-0.4856404111211321,0.0,-0.4856404111211321,
Astrocytoma_80,condLE,-0.3197644366840719,0.0,-0.3197644366840719,
Astrocytoma_80,condQALE,-0.3187687625245497,0.0,-0.3187687625245497,
Astrocytoma_80,condHLY,-0.40114212744481653,0.0,-0.40114212744481653,
Medulloblastoma_80,condLE,-0.4718690934986992,0.0,-0.4718690934986992,
Medulloblastoma_80,condQALE,-0.4687166340101478,0.0,-0.4687166340101478,
Medulloblastoma_80,condHLY,-0.5465679243862713,0.0,-0.5465679243862713,
Other CNS_80,condLE,-0.448176315951547,0.0,-0.448176315951547,
Other CNS_80,condQALE,-0.43396762819487034,0.0,-0.43396762819487034,
Other CNS_80,condHLY,-0.437317378773129,0.0,-0.437317378773129,
HL_80,condLE,-0.27486907638700553,0.0,-0.27486907638700553,
HL_80,condQALE,-0.2783073150984356,0.0,-0.2783073150984356,
HL_80,condHLY,-0.3951919259487541,0.0,-0.3951919259487541,
NHL_80,condLE,-0.16607730706390036,0.0,-0.16607730706390036,
NHL_80,condQALE,-0.16975318797775518,0.0,-0.16975318797775518,
NHL_80,condHLY,-0.25784512316659186,0.0,-0.25784512316659186,
Kidney_80,condLE,-0.19258349333411115,0.0,-0.19258349333411115,
Kidney_80,condQALE,-0.19599054388557025,0.0,-0.19599054388557025,
Kidney_80,condHLY,-0.31462919467829537,0.0,-0.31462919467829537,
NBL_80,condLE,-0.2401234438755535,0.0,-0.2401234438755535,
NBL_80,condQALE,-0.23831689411738416,0.0,-0.23831689411738416,
NBL_80,condHLY,-0.31642935013300727,0.0,-0.31642935013300727,
STS_80,condLE,-0.27864290084722143,0.0,-0.27864290084722143,
STS_80,condQALE,-0.27860343401141835,0.0,-0.27860343401141835,
STS_80,condHLY,-0.3668564944942773,0.0,-0.3668564944942773,
Ewings_80,condLE,-0.30474488939781286,0.0,-0.30474488939781286,
Ewings_80,condQALE,-0.31039410847833443,0.0,-0.31039410847833443,
Ewings_80,condHLY,-0.43780982246342626,0.0,-0.43780982246342626,
Osteosarcoma_80,condLE,-0.1849154082776672,0.0,-0.1849154082776672,
Osteosarcoma_80,condQALE,-0.19555877601962804,0.0,-0.19555877601962804,
Osteosarcoma_80,condHLY,-0.3218539384997582,0.0,-0.3218539384997582,
